Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Type_H,Type_L,Type_M,Target,Predict Target
303.8,313.2,1379,50.2,178,1,0,0,0,0
300.9,310.7,1452,47.3,25,0,0,1,0,0
300.91356949658206,310.6189282494304,1580,37.05769290034989,227,0,1,0,1,1
298.4027412695756,309.5041119043634,2154,15.312335713090237,99,0,1,0,1,1
302.2,311.6,1357,44.2,142,1,0,0,0,0
302.16895268124284,310.9793017874952,1311,61.09033613860103,73,0,0,1,1,1
298.6,308.2,1705,26.3,177,0,1,0,0,0
303.0280894255208,311.7183513924189,1284,69.97078590069441,98,0,0,0,1,1
304.3,313.5,1802,25.4,170,0,1,0,0,0
299.6,309.4,1283,62.1,83,0,0,1,0,0
298.4218927118733,309.53283906781,2165,15.398517203429869,111,0,1,0,1,1
303.45914531383335,312.6736130696364,1517,35.983620808265094,205,0,1,0,1,1
301.06834949264305,309.94791081045514,1261,63.63649054249668,100,0,1,0,1,1
299.6844752271917,309.8843953967688,1257,70.08957032103824,113,0,0,1,1,1
298.66631403200546,309.0522049024175,1284,61.33915367681313,216,0,1,0,1,1
300.8,310.5,1582,31.1,193,1,0,0,0,0
300.4,311.7,1515,47.4,170,0,1,0,0,0
302.5,310.4,1487,40.2,48,0,1,0,0,0
298.5,309.5,1738,25.2,49,0,1,0,0,0
300.7,311.0,1378,41.2,93,0,0,1,0,0
301.5,310.9,1365,46.5,172,0,1,0,0,0
302.2,310.6,1354,51.4999029363588,126,0,0,1,1,1
302.9293709947006,310.9026070822373,1307,53.570629005299374,86,0,1,0,1,1
302.3248897285657,310.79377756785857,1376,47.31244486428285,21,0,1,0,1,1
303.202170158126,311.7506182826665,1298,63.996896249081146,58,0,1,0,1,1
301.51902281116344,310.69841476573635,1336,65.37172626603856,0,0,0,1,1,1
303.1931304315314,311.3890086904503,1349,51.10137391369371,8,0,0,0,1,1
300.4,309.6,1543,38.1,209,0,1,0,0,0
302.2115755518357,310.5463022073428,1377,47.41897113715006,166,0,0,0,1,1
297.4,308.1,1435,45.7,110,0,1,0,0,0
299.0,310.1,1447,42.8,104,0,1,0,0,0
299.9952310591576,309.9628096135488,1287,62.53471347806099,16,0,0,0,1,1
302.1374523374115,310.24980934964594,1378,47.93783363811959,166,0,0,0,1,1
299.0609828127165,309.65334707671065,1359,60.3390171872835,188,0,1,0,1,1
301.5,310.6,1525,41.9,204,0,1,0,0,0
303.4,311.7612872943982,1295,55.1610995470863,53,0,1,0,1,1
300.9,311.3,1668,28.9,183,1,0,0,0,0
303.7178191321169,312.7202925245988,1272,67.00567809646063,159,1,0,0,1,1
298.0,307.8,1453,37.7,119,0,1,0,0,0
298.9,309.9,1309,56.2,119,0,1,0,0,0
301.8686449420689,310.2711476340016,1365,51.93253499512434,29,0,0,0,1,1
302.16707009573724,311.30629517551824,1277,66.84043536699271,7,0,1,0,1,1
298.122061609787,309.2011453387706,1334,57.34556873149094,205,0,0,0,1,1
302.2,311.0,1832,23.2,70,0,1,0,0,0
302.1836182545302,310.3524623584372,1265,63.74271485702309,196,0,1,0,1,1
301.50802258997527,310.1445762692804,1301,58.46374767030573,17,0,0,0,1,1
301.6674915893067,310.5453177566833,1284,64.28224111816985,18,0,1,0,1,1
303.4278541079097,311.933866265584,1366,54.18736780094231,30,0,1,0,1,1
302.13602866261783,310.9245957006073,1367,49.777359234010405,130,0,0,0,1,1
299.6,309.4,1331,46.4,16,0,1,0,0,0
299.1,309.5,1339,48.2,86,0,0,1,0,0
302.1100851225886,310.1067234150591,1378,48.30085122588592,165,0,0,0,1,1
301.3,310.6,1529,41.8,176,0,1,0,0,0
302.6330876188919,310.52732730130185,1372,48.39497682573416,106,0,0,0,1,1
299.2802035750597,308.46837899415976,1370,63.51054033528007,33,0,0,1,1,1
301.0,312.3,1445,36.4,105,0,1,0,0,0
295.7,306.2,2161,16.5,105,1,0,0,0,0
301.8279065165137,309.90560856562325,1356,54.315735204048345,38,0,0,0,1,1
297.9936488164791,308.9657987088863,1337,57.548205594826015,206,0,0,0,1,1
299.88661381637047,310.51821517551605,1374,52.765617214234446,228,0,1,0,1,1
300.8228914702094,309.6703755099461,1417,51.16761172184327,229,0,0,0,1,1
300.7,312.3,1577,33.2,100,0,1,0,0,0
300.5312488527217,310.26562442636083,1655,30.5,222,0,0,0,1,1
301.7,310.6,1743,26.2,71,0,1,0,0,0
301.9,310.5,1590,40.3,130,0,0,1,0,0
302.30976016190306,310.43219187047754,1325,60.48441706856017,89,0,0,0,1,1
301.2189086830287,309.6094543415143,1343,62.4,111,0,0,0,1,1
300.8939806019221,309.7248086955875,1374,54.04062240843203,25,0,0,0,1,1
302.4,312.0,1621,32.5,169,0,1,0,0,0
298.1,308.2,1654,32.1,25,0,1,0,0,0
299.8999943190465,309.14782089999903,1382,53.130439228572286,217,0,1,0,1,1
303.3,312.1,1693,30.0,80,0,0,1,0,0
301.0,311.6,1352,63.5,143,0,1,0,0,1
302.30057627800164,311.2481768648706,1366,59.04049664860005,91,0,0,0,1,1
300.4005648967219,310.53214821207564,1399,57.86841668464628,191,0,1,0,1,1
300.8,309.9,2041,19.2,194,1,0,0,0,0
303.64385161406256,312.0438516140626,1363,52.21856069516991,90,0,1,0,1,1
297.3,308.4,1449,44.4,34,0,0,1,0,0
302.3848294309315,310.69241471546576,1349,46.7375785974075,110,0,1,0,1,1
299.2,310.6,1370,61.9,42,0,1,0,0,1
298.7898385952399,310.08983859523994,2747,8.462171692069228,140,0,1,0,1,1
302.43987239981647,310.93987239981647,1377,46.57520665549643,23,0,1,0,1,1
297.8,308.9,1871,25.6,200,0,1,0,1,1
300.6,312.0,1566,30.1,128,0,1,0,0,0
298.1,307.7,1498,38.3,81,0,0,1,0,0
302.3,311.6,1784,26.4,79,0,1,0,0,0
299.32087511503534,310.3414032406497,1302,67.95824976992928,109,0,0,0,1,1
298.3,309.0,1657,32.2,179,0,1,0,0,0
300.2005233453887,310.784109106593,1427,50.28719370998476,234,0,0,0,1,1
299.2,308.6,1582,38.8,156,0,1,0,0,0
302.3,311.6,1608,39.9,136,0,0,1,0,0
299.1628880087676,309.1345236974784,1402,59.47893354767879,194,0,1,0,1,1
299.4,309.2,1427,41.5,29,0,1,0,0,0
303.7,312.5,1632,36.6,186,0,1,0,0,0
302.5784305072612,311.48801694847845,1441,59.42852540283173,169,0,1,0,1,1
301.0406943409748,312.11861131805034,2708,9.806822645058883,142,0,0,0,1,1
298.2,307.8,1375,46.6,188,0,1,0,0,0
300.0,309.1,1401,44.5,0,0,1,0,0,0
302.322716152251,311.3442260644139,1340,52.0135132914472,207,0,0,0,1,1
302.0680814629034,310.50696093093853,1375,54.808319202052665,124,0,0,0,1,1
303.08170855802655,311.2857733229095,1335,52.612194294648994,171,0,1,0,1,1
302.7,311.7,1480,45.2,8,0,1,0,0,0
299.28797860073325,309.48535280532514,1471,58.71989878549105,168,0,0,0,1,1
302.53211315006047,310.71896840016126,1328,52.15840264985891,149,0,1,0,1,1
303.7,313.0,1457,44.1,40,0,1,0,0,0
303.6,312.1,1627,32.5,7,0,0,1,0,0
299.1,310.4,1527,44.0,149,0,1,0,0,0
302.49232868386,311.5393714550259,1232,68.42892840608829,148,0,1,0,1,1
303.5210526194742,311.9210526194742,1311,52.11052619474192,79,0,0,0,1,1
298.2,308.8,1616,33.7,16,0,1,0,0,0
301.9,310.9,1441,43.7,0,0,0,1,0,0
300.7,312.1,1395,41.9,157,0,1,0,0,0
298.49418790426995,309.4623030571263,1433,49.08696362429319,222,0,1,0,1,1
297.5,308.3,1596,36.8,77,0,1,0,0,0
298.1723634171749,308.06181708587457,2576,12.67336401994389,120,0,1,0,1,1
302.0,310.9,1558,45.3,193,0,0,1,0,0
299.97473911202815,309.04878760771936,1548,37.889272564631625,205,0,0,0,1,1
299.0,310.2,1372,48.0,174,0,1,0,0,0
303.4887267327563,311.9887267327563,1367,53.04574852556279,30,0,1,0,1,1
300.4,309.6,1563,34.0,6,0,0,1,0,0
301.8,310.5,1478,38.6,141,1,0,0,0,0
300.1,311.3,1748,26.6,42,0,0,1,0,0
297.4,308.6,1678,32.3,180,0,1,0,0,0
302.5663049352795,310.9,1334,51.0059955907443,152,0,1,0,1,1
299.6,311.0,1574,35.0,133,0,1,0,0,0
301.13885732887,310.8250875696045,1720,29.126488683276715,220,0,0,0,1,1
301.32428301126754,309.9,1314,55.80465212926605,189,0,1,0,1,1
302.5989194253608,310.2075640224747,1325,62.3405683948418,92,0,1,0,1,1
299.9,309.5,1412,57.9,59,0,0,1,0,1
298.3,309.0,1519,36.9,41,0,1,0,0,0
301.5,310.4,1543,34.0,55,0,1,0,0,0
297.45512856417685,308.1555107728712,1296,68.42928422121302,150,0,0,0,1,1
298.7,309.7,1868,23.8,118,0,0,1,0,0
301.7,310.1,1384,50.5,38,0,1,0,0,0
298.7,310.2,1525,43.7,34,0,1,0,0,0
300.46856617816724,310.82095588122183,1258,69.63655023143029,148,0,0,0,1,1
302.506353745545,310.74841156361373,1372,47.403176872772505,16,0,1,0,1,1
298.7270388679171,308.7036286535134,2677,10.711978156089025,85,0,0,1,1,1
302.93086291273045,311.3308629127304,1367,57.53356737782778,92,0,1,0,1,1
297.6197301931824,308.3267566022725,1367,51.442299073866,219,0,1,0,1,1
302.0,310.0,1664,28.6,190,0,1,0,0,0
302.3,311.2,1758,24.4,68,0,1,0,0,0
301.12224444399146,311.00201313145726,1268,67.58485151508974,204,0,1,0,1,1
297.6,308.5,1443,38.2,85,0,0,1,0,0
303.4463200874734,311.5268001192819,1360,46.89527935587782,61,0,0,0,1,1
297.17810807128154,307.23224957763165,1247,72.95739277345514,83,0,0,0,1,1
298.6,309.6,1491,36.9,192,0,1,0,0,0
302.27850359034613,310.83551077103834,1363,49.066388699270256,129,0,0,0,1,1
302.3552913630353,311.17883454785857,1335,67.19762226731825,198,0,1,0,1,1
296.4,307.5,1556,38.0,62,1,0,0,0,0
299.2906257186824,309.0708729940706,1235,62.45011610748217,92,0,0,1,1,1
295.6,306.2,1426,48.6,124,0,1,0,0,0
300.70830779286985,310.8978137387184,1356,65.26458256723902,66,0,1,0,1,1
300.5,309.3,1475,46.8,94,0,1,0,0,0
300.00066821095254,309.89434437027427,1377,57.11830331108227,203,0,1,0,1,1
298.5,309.3,1465,42.4,173,0,0,1,0,0
302.78704737209745,310.75668526977546,1346,52.418663209364574,5,0,0,1,1,1
300.4887026091047,310.53082280202324,1373,61.4661787436773,92,0,1,0,1,1
299.2,308.5,1374,53.6,143,0,1,0,0,0
300.7,310.7,1314,42.4,198,0,1,0,0,0
297.4428922267101,307.90126816756833,2725,9.14657393592975,17,0,1,0,1,1
297.3687503195626,308.2676137816194,1359,52.96931858853422,210,0,1,0,1,1
301.5,310.7,1871,21.3,152,0,0,1,0,0
299.7,310.3,1495,43.1,101,0,1,0,0,0
302.4,311.8,1451,42.0,110,0,1,0,0,0
300.5,310.0,1451,48.6,208,0,1,0,0,1
297.3,308.0,1420,46.5,73,0,1,0,0,0
302.32812641863364,311.3368758511802,1631,33.869846516335585,226,0,0,0,1,1
300.1804789131263,309.1791897570966,1373,57.46123344589445,26,0,0,0,1,1
298.6,309.7,1703,26.1,5,0,1,0,0,0
297.0335889977272,307.88468306454536,1319,68.12067824500002,23,0,0,0,1,1
301.2451099375977,310.8059785565709,1337,57.9554315890345,202,0,0,0,1,1
298.7,309.8,1530,35.5,0,0,1,0,0,0
303.9,312.7,1789,24.4,163,0,1,0,0,0
301.3,311.1,1581,30.9,31,0,0,1,0,0
298.0,308.8,1581,36.1,73,0,1,0,0,0
303.9,313.1,1483,47.2,71,0,0,1,0,0
300.3,311.6,1607,33.5,109,0,1,0,0,0
302.1,310.7,1325,45.1,208,0,1,0,1,1
297.3,308.3,1590,35.5,59,0,1,0,0,0
299.4655081993316,309.57186381394496,1516,46.85762923591083,225,0,1,0,1,1
299.5,309.4,1563,41.5,183,0,1,0,0,0
304.2,313.0,1442,40.9,23,1,0,0,0,0
300.282362500873,309.71699750036856,1382,52.85291249738102,68,0,0,0,1,1
299.9041398184187,309.48088062077954,2848,5.015506131759465,167,0,1,0,1,1
303.7,312.7,1335,51.1,161,0,1,0,0,0
302.1,311.0,1351,60.3,207,0,0,1,1,1
301.2277296015529,310.1438292220334,1329,53.6559928842514,203,0,0,0,1,1
301.63765694717904,310.7094142367948,1380,51.6587864480787,217,0,1,0,1,1
298.6,309.8,1469,42.8,205,0,1,0,0,0
303.016404186152,311.2164041861519,1340,51.26246697843106,173,0,1,0,1,1
298.1,308.3,1301,56.0,63,0,1,0,0,0
302.14183194564987,310.32908402717504,1353,59.560151402148335,107,0,1,0,1,1
302.688163057875,310.680271763125,1346,47.933603402437456,170,0,1,0,1,1
300.8,311.4,1852,22.2,53,0,0,1,0,0
301.47179679595814,309.7486226968951,1441,45.725448597832056,232,0,1,0,1,1
303.3,312.7,1642,33.6,104,0,0,1,0,0
300.7,310.6,1616,29.6,47,0,1,0,0,0
302.56586160913594,310.92562009187674,1295,61.70603793148044,123,0,0,1,1,1
298.62862740994234,308.5833093963063,1364,52.11804883153517,217,0,0,0,1,1
299.9356281316324,310.775653266744,1376,53.38871860162363,215,0,1,0,1,1
299.8914205288772,310.94163150412527,1230,65.03347398349878,202,0,1,0,1,1
299.9,310.0,1402,44.7,204,0,1,0,0,0
302.29649440050173,311.7157891076344,1336,56.91578910763442,189,0,1,0,1,1
302.0,311.2,1625,30.7,189,0,0,1,0,0
299.1,310.8,1517,38.4,185,0,0,1,0,0
301.2,312.3,1528,38.4,85,0,1,0,0,0
300.4095823470781,310.5832923942667,1319,54.60835380286662,230,0,1,0,1,1
302.6,310.4,1409,53.3,52,1,0,0,0,0
302.31201877804466,310.4303849775643,1325,60.499323935094736,89,0,0,0,1,1
300.9437300467644,310.77295435611177,1270,57.75005320862838,196,0,1,0,1,1
301.8195435373514,310.85101501834924,1315,55.9065946631844,10,0,1,0,1,1
300.2,309.4,1752,27.8,208,0,0,1,0,0
300.7,311.7,1460,46.1,15,0,1,0,0,0
298.2,308.9,1709,28.1,81,0,1,0,0,0
303.6,313.1,1395,44.1,120,0,1,0,0,0
300.5,310.8,1728,26.3,125,0,1,0,0,0
300.2246807815976,310.6641700321537,1399,46.25485048725996,221,0,0,0,1,1
301.3,310.1,1558,36.3,184,0,1,0,0,0
298.5,308.2,1654,27.1,13,0,1,0,0,0
302.39850462129203,310.84895323490446,1335,54.702990757415854,202,0,0,0,1,1
299.3,308.7,1579,36.3,211,0,1,0,0,0
301.7416266004036,310.2489724710631,1331,61.40078713135868,47,0,1,0,1,1
300.5,311.4,1642,27.1,37,0,1,0,0,0
301.2,310.8,1479,38.2,139,0,1,0,0,0
299.84041458058283,310.4331605914238,1701,28.867875860033344,229,0,0,0,1,1
301.04873093581534,311.95433057569807,1366,57.71137374081347,191,0,1,0,1,1
301.4,310.7,1428,53.7,176,0,1,0,0,0
302.2,310.8,2203,16.6,47,0,1,0,0,0
301.6,310.6,1309,65.8,75,0,0,1,1,1
301.6,310.4,1561,35.3,156,0,1,0,0,0
298.5,308.2,1563,44.6,163,1,0,0,0,0
299.6,310.9,1679,31.2,120,1,0,0,0,0
302.61749615788074,311.0449974385872,1296,60.93376088600464,121,0,0,0,1,1
301.5,310.7,1424,51.1,22,0,1,0,0,0
302.17125245201254,310.52813113003145,1349,47.96878678018848,162,0,1,0,1,1
302.3869387824535,310.2912925216357,1378,54.034421909888245,165,0,0,1,1,1
302.47280570481,311.42368342288603,1445,59.647366845772005,164,0,1,0,1,1
303.37645727386536,311.5382286369327,1368,46.99417090453855,60,0,0,0,1,1
303.9,313.1,1586,31.9,108,0,1,0,0,0
300.5844257039117,310.2903436188859,1413,52.994384362306654,13,0,0,0,1,1
303.1515971101963,311.67417919108755,1377,43.338820228625806,34,0,1,0,1,1
299.0,310.1,1555,38.6,118,1,0,0,0,0
299.3,309.1,1385,45.6,34,0,0,1,0,0
300.39438705690844,310.1623010442621,1414,62.4621613766983,205,0,1,0,1,1
302.1,311.0,1711,28.7,83,0,0,1,0,0
299.06254305713423,309.9625430571342,1369,56.07525834280524,202,0,1,0,1,1
300.1183017460499,310.0913408446873,1341,59.026960901362486,202,0,1,0,1,1
302.2488225511986,311.7488225511986,1368,56.491071740058096,208,0,0,0,1,1
302.7,312.2,1405,51.4,157,0,1,0,0,0
301.4,310.1,1502,46.6,37,0,1,0,0,0
303.299361971246,311.499007510827,1372,47.30517512211623,60,0,0,1,1,1
302.0708489750922,310.63811311439105,1360,47.86283156273222,67,0,0,0,1,1
300.21678689070376,309.7247526780645,2563,12.8,84,0,0,0,1,1
302.3,310.7,1612,33.4,139,0,1,0,0,0
299.2,308.4,1415,43.5,53,0,0,1,0,0
298.0,307.6,1683,32.8,122,0,1,0,0,0
300.8,309.7,1418,46.6,12,0,1,0,0,0
303.3351385171111,311.6594459315557,1312,59.18891863111345,42,0,0,0,1,1
301.8,310.2,1437,42.3,0,0,0,1,0,0
296.9,307.8,1653,29.7,137,0,1,0,0,0
300.6,310.7,1750,30.6,171,0,1,0,0,0
303.8,312.9,1573,34.6,14,0,1,0,0,0
297.6,309.6,1419,48.2,215,1,0,0,0,0
297.6,309.6,1530,37.3,10,0,0,1,0,0
297.4,308.2,1424,53.9,120,0,0,1,0,0
302.6,310.4,1359,58.0842820861654,68,0,1,0,1,1
302.00093813717024,310.89320064446224,1402,53.8290736964917,210,0,1,0,1,1
302.8632562983163,311.5729161262107,1340,49.49792261168193,208,0,0,0,1,1
301.96769690816666,310.9658892879347,1306,69.94058260468854,52,0,1,0,1,1
301.94802228437186,310.06384400939703,1377,56.98245128090372,147,0,0,0,1,1
301.0793378038787,310.80604333739655,2682,10.609941699723164,22,0,0,0,1,1
300.5,310.5,1409,60.9,73,0,1,0,0,0
298.3,308.2,1534,33.2,75,1,0,0,0,0
298.06520823860063,308.34345812492137,1365,52.65220869331761,218,0,1,0,1,1
303.27784597555296,311.27784597555296,1352,47.78984365774124,31,0,1,0,1,1
300.3,311.7,1319,51.4,170,0,0,1,0,0
299.3,309.1,1473,40.3,125,0,1,0,0,0
301.16414451010263,309.70345375841885,1340,61.12549421464075,112,0,0,0,1,1
298.3450818916825,308.0283371890576,2885,3.8257610809614486,59,0,1,0,1,1
298.5,309.4,1548,37.7,43,0,1,0,0,0
298.2100486182369,307.60988654374927,1510,31.00648297950769,208,0,1,0,1,1
301.1685564561059,311.2401759938263,1378,49.12619734979653,226,0,0,0,1,1
300.3,309.9,1527,41.4,2,0,1,0,0,0
302.6,310.4,1364,65.55842614950016,78,0,1,0,1,1
299.6,309.0,1539,36.1,76,0,0,1,0,0
300.7,310.7,1431,39.3,22,0,1,0,0,0
302.16657169131395,311.2216214946495,1278,69.85576094398917,88,0,1,0,1,1
300.0,309.6,1423,48.7,67,0,0,1,0,0
297.4,308.3,1490,42.6,164,0,1,0,0,0
303.079289705423,311.28272146976144,1339,56.51005587592214,2,0,0,1,1,1
301.2511440370413,310.6956270895664,1419,43.28022028418273,206,0,0,1,1,0
302.3028889727832,311.5114546140953,1363,63.93997299279,204,0,0,0,1,1
299.8116995000854,310.2010591001538,1341,59.76206076653565,190,0,1,0,1,1
299.5,310.1,1659,31.5,44,0,0,1,0,0
299.7,309.0,1645,31.9,155,0,0,1,0,0
302.0311989206947,310.6,1327,62.36805126700356,86,0,0,0,1,1
300.6,309.8,1532,42.5,130,0,0,1,0,0
297.4439417747794,307.9320679294241,1612,35.567932070575914,218,0,0,0,1,1
303.058069812154,311.3548418872924,1369,46.50163038010801,61,0,0,1,1,1
298.6,309.4,1464,36.9,179,0,0,1,0,0
300.0,309.3,1397,51.2,173,0,1,0,0,0
302.4546729982051,310.6773364991026,1278,57.39193826750015,24,0,0,0,1,1
302.72831678082827,311.64045254404044,2708,9.70404525440404,4,0,0,1,1,1
302.5,311.4,1629,31.7,225,0,0,1,0,0
298.8,308.8,1555,40.6,61,0,1,0,0,0
301.6127933477083,310.9744133045835,2680,11.308582537734218,128,0,0,0,1,1
302.2025928135682,310.59481437286365,1346,47.6931646108296,108,0,1,0,1,1
302.9,312.3,1754,26.9,209,1,0,0,0,0
297.3,308.5,1764,30.8,148,0,1,0,0,0
301.8304199073998,311.0869466049332,1274,64.53688958329903,182,0,1,0,1,1
300.9268280310239,311.1710183602409,1247,70.73113524849428,148,0,1,0,1,1
302.6,312.1,1782,26.8,198,0,1,0,0,0
301.673476735818,310.1839734123634,1361,54.561392167640136,69,0,0,0,1,1
300.7,310.0,1641,34.6,178,0,0,1,0,0
301.83823270500307,310.2936278824995,1340,50.18139412497436,63,0,1,0,1,1
300.7,311.3,1522,35.2,48,0,1,0,0,0
301.51048213508454,311.2410978778404,1290,69.85174702251409,141,0,1,0,1,1
298.13625449311115,308.760294751948,1368,50.16138030197634,218,0,0,0,1,1
301.0623599979868,309.9,1311,63.61652334625145,193,0,1,0,1,1
301.317274086128,310.17575304623995,1265,65.00301218495999,17,0,1,0,1,1
301.3,310.7,1536,39.3,31,0,1,0,0,0
304.0,313.0,1377,56.0,61,0,0,1,0,0
299.9,309.2,1683,30.5,13,0,0,1,0,0
300.7,310.1,1367,52.6,167,0,0,1,0,0
300.1,309.3,1685,27.1,203,0,1,0,0,0
297.3845218038774,308.2122203502856,1319,68.0348946701633,22,0,0,0,1,1
303.26081857199927,311.46081857199925,1373,47.417544284002254,60,0,0,0,1,1
303.00920110677106,311.20920110677105,1340,51.14721770833651,173,0,1,0,1,1
297.5,309.4,1678,34.4,148,0,0,1,0,0
300.67003217490185,310.86153367645863,1370,55.95303517801543,204,0,1,0,1,1
302.6,312.1,1344,51.0,206,0,1,0,0,1
303.0,311.1,1372,54.3,117,0,0,1,1,1
302.5200254660474,310.1920025466047,1325,61.264361617872645,90,0,1,0,1,1
303.8,312.5,1447,46.6,198,1,0,0,0,0
302.0,310.45046276531605,1237,58.12313826580351,84,0,0,0,1,1
302.1,310.7,1376,46.3,210,0,0,1,1,1
301.0543897576544,311.4301275282823,1269,61.64684865905563,197,0,1,0,1,1
300.1,311.4,1342,48.5,203,0,0,1,0,0
302.4356766538834,310.9441284755515,1320,54.44786720997285,6,0,0,0,1,1
300.2515032131015,310.1217937194815,1489,38.36137259017388,209,0,1,0,1,1
296.9129741093415,308.066866342144,2854,4.881836246921804,164,0,1,0,1,1
302.0,310.5,1823,25.1,87,0,0,1,0,0
302.1541127197665,310.136075146511,1378,48.74112719766491,165,0,0,0,1,1
299.1244235856016,310.2069124214223,1376,62.64861706057966,91,0,1,0,1,1
303.09282199096214,311.3,1335,52.67178009037897,171,0,0,0,1,1
302.3,310.9,1545,36.7,18,0,1,0,0,0
301.1678103882191,311.01695259705474,1356,62.158987393386056,65,0,1,0,1,1
297.2,308.7,1669,30.7,72,0,1,0,0,0
302.1879382415073,310.1586254943382,1378,49.98807757731478,165,0,0,1,1,1
301.0,310.8,1475,35.3,19,0,1,0,0,0
298.4,308.1,1891,24.7,158,1,0,0,0,0
301.6581234932633,311.096862314328,2644,11.674867991291478,83,0,0,0,1,1
301.4526142985628,310.3086813770736,1368,58.55026301806063,30,0,0,0,1,1
296.3,307.3,1372,57.7,33,0,1,0,0,0
298.6,310.1,1533,33.9,24,0,1,0,0,0
299.7,310.5,1490,41.2,126,0,0,1,0,0
301.8,311.0,1839,23.6,30,0,0,1,0,0
300.5,309.5,1542,38.5,108,0,1,0,0,0
299.44833744836086,310.7483374483608,1231,66.96307716280523,206,0,0,0,1,1
300.5,309.5,1691,27.6,67,0,0,1,0,0
300.0,309.9,1507,41.4,74,0,1,0,0,0
301.83302856987905,310.64220259627564,2642,11.909174026396618,28,0,0,1,1,1
297.8,307.4,1330,51.7,183,0,0,1,0,0
298.9,308.5,1555,37.6,142,0,0,1,0,0
302.9403654264485,312.1076713743076,1522,36.52598159962197,206,0,1,0,1,1
301.9231226722829,310.4624972615093,1331,62.276238772188194,47,0,1,0,1,1
302.2,311.1,1630,34.6,94,0,1,0,0,0
302.3,311.2,1386,53.5,59,0,1,0,0,0
300.4,309.5,1711,29.2,215,0,1,0,0,0
302.5207228127943,310.75494031043974,1328,58.0397547036878,95,0,1,0,1,1
298.4514177197062,309.7142721496328,1370,52.702835439412524,225,0,1,0,1,1
299.2915005646166,309.12019840084247,1260,64.89271608626794,97,0,0,0,1,1
299.78712255432896,310.1717806385822,1364,58.59040851442988,204,0,1,0,1,1
297.2,308.6,1578,34.4,76,0,1,0,0,0
302.4765717409774,311.1545592642857,1367,56.52460807763157,30,0,0,0,1,1
299.9,310.5,1549,42.8,208,1,0,0,0,0
304.1,313.2,1586,34.6,139,1,0,0,0,0
302.7335735102686,310.8565652322276,1299,52.321937744075306,222,0,1,0,1,1
303.65787811664546,312.7640755484347,1256,59.87573558047863,210,0,1,0,1,1
297.192254655226,308.1384509310452,1362,53.32669501747187,213,0,1,0,1,1
299.7377534876258,309.2248289798819,1344,57.41870876624612,202,0,1,0,1,1
300.2,309.6,1430,52.7,47,0,1,0,0,0
297.59923377844177,307.77870540371845,2866,4.463883788844644,114,0,1,0,1,1
299.0,310.0,1341,58.9,126,0,0,1,0,0
302.98846004345245,310.96730604779765,1364,47.736545787083074,25,0,0,0,1,1
298.8,308.5,1444,42.2,83,0,1,0,0,0
299.4,309.0,1660,28.4,139,0,1,0,0,0
301.6,310.8,1664,32.0,58,0,0,1,0,0
299.41205062257615,310.0531735546937,1190,64.1119617699755,206,0,1,0,1,1
299.3,308.9,1767,24.8,196,0,0,1,0,0
301.48062323354,310.26146975696,1329,61.49399095447996,159,0,0,0,1,1
297.8299055409791,308.92025189072245,1404,64.17009445902092,1,0,0,0,1,1
299.9544658732619,309.8116712585561,1297,62.717533918449625,14,0,0,0,1,1
302.6235728141983,311.03867406322786,1366,45.94143688518991,66,0,0,0,1,1
300.7,310.4,1543,47.3,203,0,1,0,0,0
297.4,308.7,1433,43.4,116,0,1,0,0,0
299.8,309.8,1749,33.4,153,0,1,0,0,0
303.39825625953176,311.5491281297659,1367,46.90697496187303,60,0,0,0,1,1
303.9,313.1,1668,34.4,137,0,0,1,0,0
298.4442974505971,309.3808065723344,1337,56.27315694071654,205,0,1,0,1,1
300.9,310.7,1392,44.2,97,0,1,0,0,0
303.7,312.7,1564,40.2,150,1,0,0,0,0
298.8,309.7,1477,48.5,138,0,0,1,0,0
298.0,309.2,1731,28.7,38,0,1,0,0,0
299.8775949981886,310.1122943729622,1457,46.50837582457828,208,0,1,0,1,1
298.343396974495,309.18935390124466,1370,56.51617229300143,203,0,1,0,1,1
299.6248566231021,309.1907662335988,1364,50.87883688345836,216,0,0,0,1,1
298.0173024715177,308.7606388213075,1395,59.64809258544668,62,0,0,0,1,1
300.7,310.2,1479,52.3,9,1,0,0,0,0
298.8,308.6,1707,28.1,103,0,0,1,0,0
302.6,310.3,1642,33.2,82,0,1,0,0,0
298.7,310.2,1436,47.5,32,0,1,0,0,0
302.39004994775,310.654975026125,1444,41.95383017764995,210,0,1,0,1,1
300.0,311.3,1484,53.2,158,0,1,0,0,0
299.5,309.1,1548,44.3,40,1,0,0,0,0
303.2,311.4,1349,51.67154769561725,8,0,1,0,1,1
303.2,311.4,1349,52.41127015503187,8,0,1,0,1,1
302.6505217819167,310.78285098974413,1307,59.17983861322635,205,0,1,0,1,1
301.910496118185,309.92099223637,1372,48.174620336264674,179,0,1,0,1,1
302.3384993574284,310.66900385542937,1375,48.49397172685136,164,0,1,0,1,1
302.70897623939965,310.7134643590994,1345,55.54407450872419,187,0,1,0,1,1
298.7,309.8,1546,40.9,109,0,1,0,0,0
299.0,310.1,1432,50.0,45,1,0,0,0,0
297.9,307.9,1426,43.6,89,0,1,0,0,0
299.7,310.2,1458,43.4,28,0,1,0,0,0
